Año,Mes,Día,productType,cloudCover,origin,tileId,datastripId,orbitNumber,processingDate,productGroupId,processingLevel,processorVersion,platformShortName,instrumentShortName,relativeOrbitNumber,platformSerialIdentifier,datetime,Nubosidad_Bins,Satelite
2017,11,15,S2MSI2A,39.928368,ESA,17LQL,S2B_OPER_MSI_L2A_DS_S2RP_20230722T014258_S20171115T153401_N05.00,3626,2023-07-22T01:42:58.000000+00:00,GS2B_20171115T152629_003626_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,B,2017-11-15,"[39, 40)",S2B
2017,11,15,S2MSI2A,12.028372,ESA,17MQM,S2B_OPER_MSI_L2A_DS_S2RP_20230722T014258_S20171115T153401_N05.00,3626,2023-07-22T01:42:58.000000+00:00,GS2B_20171115T152629_003626_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,B,2017-11-15,"[12, 13)",S2B
2017,11,15,S2MSI2A,92.593306,ESA,18LTQ,S2B_OPER_MSI_L2A_DS_S2RP_20230722T014258_S20171115T153401_N05.00,3626,2023-07-22T01:42:58.000000+00:00,GS2B_20171115T152629_003626_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,B,2017-11-15,"[92, 93)",S2B
2017,11,15,S2MSI2A,46.812236,ESA,18LTP,S2B_OPER_MSI_L2A_DS_S2RP_20230722T014258_S20171115T153401_N05.00,3626,2023-07-22T01:42:58.000000+00:00,GS2B_20171115T152629_003626_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,B,2017-11-15,"[46, 47)",S2B
2017,11,20,S2MSI1C,21.6440622293888,ESA,18LTQ,S2A_OPER_MSI_L1C_DS_S2RP_20230818T153130_S20171120T153431_N05.00,12606,2023-08-18T15:31:30.000000+00:00,GS2A_20171120T152641_012606_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2017-11-20,"[21, 22)",S2A
2017,11,20,S2MSI1C,6.94973832150316,ESA,18LTP,S2A_OPER_MSI_L1C_DS_S2RP_20230818T153130_S20171120T153431_N05.00,12606,2023-08-18T15:31:30.000000+00:00,GS2A_20171120T152641_012606_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2017-11-20,"[6, 7)",S2A
2017,11,20,S2MSI1C,5.30499567022007,ESA,17MRM,S2A_OPER_MSI_L1C_DS_S2RP_20230818T153130_S20171120T153431_N05.00,12606,2023-08-18T15:31:30.000000+00:00,GS2A_20171120T152641_012606_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2017-11-20,"[5, 6)",S2A
2017,11,20,S2MSI1C,0.8725416087582331,ESA,17MQM,S2A_OPER_MSI_L1C_DS_S2RP_20230818T153130_S20171120T153431_N05.00,12606,2023-08-18T15:31:30.000000+00:00,GS2A_20171120T152641_012606_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2017-11-20,"[0, 1)",S2A
2017,11,15,S2MSI1C,4.04894477023962,ESA,17MQM,S2B_OPER_MSI_L1C_DS_S2RP_20230721T220556_S20171115T153401_N05.00,3626,2023-07-21T22:05:56.000000+00:00,GS2B_20171115T152629_003626_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,B,2017-11-15,"[4, 5)",S2B
2017,11,15,S2MSI1C,66.3728985637075,ESA,17LRL,S2B_OPER_MSI_L1C_DS_S2RP_20230721T220556_S20171115T153401_N05.00,3626,2023-07-21T22:05:56.000000+00:00,GS2B_20171115T152629_003626_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,B,2017-11-15,"[66, 67)",S2B
2017,11,15,S2MSI1C,87.5936277583684,ESA,18LTQ,S2B_OPER_MSI_L1C_DS_S2RP_20230721T220556_S20171115T153401_N05.00,3626,2023-07-21T22:05:56.000000+00:00,GS2B_20171115T152629_003626_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,B,2017-11-15,"[87, 88)",S2B
2017,11,15,S2MSI1C,63.7709695720983,ESA,17LRK,S2B_OPER_MSI_L1C_DS_S2RP_20230721T220556_S20171115T153401_N05.00,3626,2023-07-21T22:05:56.000000+00:00,GS2B_20171115T152629_003626_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,B,2017-11-15,"[63, 64)",S2B
2017,12,30,S2MSI2A,96.261865,ESA,18LTP,S2A_OPER_MSI_L2A_DS_S2RP_20230722T201316_S20171230T153428_N05.00,13178,2023-07-22T20:13:16.000000+00:00,GS2A_20171230T152631_013178_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2017-12-30,"[96, 97)",S2A
2017,7,23,S2MSI1C,0.0,ESA,18LTQ,S2A_OPER_MSI_L1C_DS_S2RP_20230904T083126_S20170723T152915_N05.00,10890,2023-09-04T08:31:26.000000+00:00,GS2A_20170723T152641_010890_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2017-07-23,"[0, 1)",S2A
2017,7,23,S2MSI2A,0.001539,ESA,18LTQ,S2A_OPER_MSI_L2A_DS_S2RP_20230904T195307_S20170723T152915_N05.00,10890,2023-09-04T19:53:07.000000+00:00,GS2A_20170723T152641_010890_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2017-07-23,"[0, 1)",S2A
2017,9,1,S2MSI2A,12.400231,ESA,17LRK,S2A_OPER_MSI_L2A_DS_S2RP_20230824T220852_S20170901T153206_N05.00,11462,2023-08-24T22:08:52.000000+00:00,GS2A_20170901T152641_011462_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2017-09-01,"[12, 13)",S2A
2017,9,1,S2MSI2A,26.516196,ESA,17MRM,S2A_OPER_MSI_L2A_DS_S2RP_20230824T220852_S20170901T153206_N05.00,11462,2023-08-24T22:08:52.000000+00:00,GS2A_20170901T152641_011462_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2017-09-01,"[26, 27)",S2A
2017,8,12,S2MSI1C,66.7441935397814,ESA,17LQL,S2A_OPER_MSI_L1C_DS_S2RP_20230917T095458_S20170812T152705_N05.00,11176,2023-09-17T09:54:58.000000+00:00,GS2A_20170812T152641_011176_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2017-08-12,"[66, 67)",S2A
2017,9,1,S2MSI1C,21.7824658843202,ESA,17MRM,S2A_OPER_MSI_L1C_DS_S2RP_20230824T134418_S20170901T153206_N05.00,11462,2023-08-24T13:44:18.000000+00:00,GS2A_20170901T152641_011462_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2017-09-01,"[21, 22)",S2A
2017,12,30,S2MSI2A,74.203497,ESA,17LRK,S2A_OPER_MSI_L2A_DS_S2RP_20230722T201316_S20171230T153428_N05.00,13178,2023-07-22T20:13:16.000000+00:00,GS2A_20171230T152631_013178_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2017-12-30,"[74, 75)",S2A
2017,12,30,S2MSI2A,69.500804,ESA,17MRM,S2A_OPER_MSI_L2A_DS_S2RP_20230722T201316_S20171230T153428_N05.00,13178,2023-07-22T20:13:16.000000+00:00,GS2A_20171230T152631_013178_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2017-12-30,"[69, 70)",S2A
2017,12,30,S2MSI2A,83.372861,ESA,17LRL,S2A_OPER_MSI_L2A_DS_S2RP_20230722T201316_S20171230T153428_N05.00,13178,2023-07-22T20:13:16.000000+00:00,GS2A_20171230T152631_013178_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2017-12-30,"[83, 84)",S2A
2017,11,15,S2MSI1C,47.564852174708,ESA,17LQL,S2B_OPER_MSI_L1C_DS_S2RP_20230721T220556_S20171115T153401_N05.00,3626,2023-07-21T22:05:56.000000+00:00,GS2B_20171115T152629_003626_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,B,2017-11-15,"[47, 48)",S2B
2017,11,15,S2MSI1C,38.8264193078422,ESA,18LTP,S2B_OPER_MSI_L1C_DS_S2RP_20230721T220556_S20171115T153401_N05.00,3626,2023-07-21T22:05:56.000000+00:00,GS2B_20171115T152629_003626_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,B,2017-11-15,"[38, 39)",S2B
2017,11,15,S2MSI1C,64.2386156648452,ESA,17MRM,S2B_OPER_MSI_L1C_DS_S2RP_20230721T220556_S20171115T153401_N05.00,3626,2023-07-21T22:05:56.000000+00:00,GS2B_20171115T152629_003626_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,B,2017-11-15,"[64, 65)",S2B
2017,12,25,S2MSI1C,60.374690196781,ESA,17MRM,S2B_OPER_MSI_L1C_DS_S2RP_20230719T155511_S20171225T153423_N05.00,4198,2023-07-19T15:55:11.000000+00:00,GS2B_20171225T152629_004198_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,B,2017-12-25,"[60, 61)",S2B
2017,12,5,S2MSI2A,91.510433,ESA,17MRM,S2B_OPER_MSI_L2A_DS_S2RP_20230718T152907_S20171205T153423_N05.00,3912,2023-07-18T15:29:07.000000+00:00,GS2B_20171205T152629_003912_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,B,2017-12-05,"[91, 92)",S2B
2017,12,10,S2MSI2A,9.074864999999999,ESA,18LTP,S2A_OPER_MSI_L2A_DS_S2RP_20230719T020125_S20171210T153430_N05.00,12892,2023-07-19T02:01:25.000000+00:00,GS2A_20171210T152631_012892_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2017-12-10,"[9, 10)",S2A
2017,12,10,S2MSI2A,73.216975,ESA,17LQL,S2A_OPER_MSI_L2A_DS_S2RP_20230719T020125_S20171210T153430_N05.00,12892,2023-07-19T02:01:25.000000+00:00,GS2A_20171210T152631_012892_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2017-12-10,"[73, 74)",S2A
2017,12,10,S2MSI2A,21.779417,ESA,17LRK,S2A_OPER_MSI_L2A_DS_S2RP_20230719T020125_S20171210T153430_N05.00,12892,2023-07-19T02:01:25.000000+00:00,GS2A_20171210T152631_012892_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2017-12-10,"[21, 22)",S2A
2017,12,25,S2MSI2A,59.101212,ESA,17LRL,S2B_OPER_MSI_L2A_DS_S2RP_20230719T195929_S20171225T153423_N05.00,4198,2023-07-19T19:59:29.000000+00:00,GS2B_20171225T152629_004198_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,B,2017-12-25,"[59, 60)",S2B
2017,12,25,S2MSI1C,19.3823712412151,ESA,17LQL,S2B_OPER_MSI_L1C_DS_S2RP_20230719T155511_S20171225T153423_N05.00,4198,2023-07-19T15:55:11.000000+00:00,GS2B_20171225T152629_004198_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,B,2017-12-25,"[19, 20)",S2B
2017,12,5,S2MSI1C,88.5164382334498,ESA,17LRK,S2B_OPER_MSI_L1C_DS_S2RP_20230718T123139_S20171205T153423_N05.00,3912,2023-07-18T12:31:39.000000+00:00,GS2B_20171205T152629_003912_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,B,2017-12-05,"[88, 89)",S2B
2017,12,5,S2MSI1C,80.1048962813834,ESA,17LQL,S2B_OPER_MSI_L1C_DS_S2RP_20230718T123139_S20171205T153423_N05.00,3912,2023-07-18T12:31:39.000000+00:00,GS2B_20171205T152629_003912_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,B,2017-12-05,"[80, 81)",S2B
2017,12,30,S2MSI1C,6.56313352229649,ESA,17MQM,S2A_OPER_MSI_L1C_DS_S2RP_20230722T144923_S20171230T153428_N05.00,13178,2023-07-22T14:49:23.000000+00:00,GS2A_20171230T152631_013178_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2017-12-30,"[6, 7)",S2A
2017,12,10,S2MSI1C,8.63322260219976,ESA,18LTP,S2A_OPER_MSI_L1C_DS_S2RP_20230718T222536_S20171210T153430_N05.00,12892,2023-07-18T22:25:36.000000+00:00,GS2A_20171210T152631_012892_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2017-12-10,"[8, 9)",S2A
2017,12,10,S2MSI2A,50.351375,ESA,17MQM,S2A_OPER_MSI_L2A_DS_S2RP_20230719T020125_S20171210T153430_N05.00,12892,2023-07-19T02:01:25.000000+00:00,GS2A_20171210T152631_012892_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2017-12-10,"[50, 51)",S2A
2017,12,10,S2MSI2A,29.434592,ESA,17MRM,S2A_OPER_MSI_L2A_DS_S2RP_20230719T020125_S20171210T153430_N05.00,12892,2023-07-19T02:01:25.000000+00:00,GS2A_20171210T152631_012892_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2017-12-10,"[29, 30)",S2A
2017,12,10,S2MSI1C,16.1152617277315,ESA,17LRK,S2A_OPER_MSI_L1C_DS_S2RP_20230718T222536_S20171210T153430_N05.00,12892,2023-07-18T22:25:36.000000+00:00,GS2A_20171210T152631_012892_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2017-12-10,"[16, 17)",S2A
2017,12,10,S2MSI2A,6.490526,ESA,18LTQ,S2A_OPER_MSI_L2A_DS_S2RP_20230719T020125_S20171210T153430_N05.00,12892,2023-07-19T02:01:25.000000+00:00,GS2A_20171210T152631_012892_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2017-12-10,"[6, 7)",S2A
2017,12,10,S2MSI1C,20.842485592284,ESA,17MRM,S2A_OPER_MSI_L1C_DS_S2RP_20230718T222536_S20171210T153430_N05.00,12892,2023-07-18T22:25:36.000000+00:00,GS2A_20171210T152631_012892_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2017-12-10,"[20, 21)",S2A
2017,12,10,S2MSI2A,24.453555,ESA,17LRL,S2A_OPER_MSI_L2A_DS_S2RP_20230719T020125_S20171210T153430_N05.00,12892,2023-07-19T02:01:25.000000+00:00,GS2A_20171210T152631_012892_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2017-12-10,"[24, 25)",S2A
2017,11,15,S2MSI2A,85.151863,ESA,17LRL,S2B_OPER_MSI_L2A_DS_S2RP_20230722T014258_S20171115T153401_N05.00,3626,2023-07-22T01:42:58.000000+00:00,GS2B_20171115T152629_003626_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,B,2017-11-15,"[85, 86)",S2B
2017,12,25,S2MSI1C,48.6870017020514,ESA,17LRL,S2B_OPER_MSI_L1C_DS_S2RP_20230719T155511_S20171225T153423_N05.00,4198,2023-07-19T15:55:11.000000+00:00,GS2B_20171225T152629_004198_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,B,2017-12-25,"[48, 49)",S2B
2017,11,20,S2MSI2A,9.898829,ESA,17MRM,S2A_OPER_MSI_L2A_DS_S2RP_20230818T185640_S20171120T153431_N05.00,12606,2023-08-18T18:56:40.000000+00:00,GS2A_20171120T152641_012606_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2017-11-20,"[9, 10)",S2A
2017,5,24,S2MSI2A,24.102193,ESA,17LRK,S2A_OPER_MSI_L2A_DS_S2RP_20230914T031835_S20170524T153238_N05.00,10032,2023-09-14T03:18:35.000000+00:00,GS2A_20170524T152641_010032_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2017-05-24,"[24, 25)",S2A
2017,5,24,S2MSI2A,63.90937,ESA,17LQL,S2A_OPER_MSI_L2A_DS_S2RP_20230914T031835_S20170524T153238_N05.00,10032,2023-09-14T03:18:35.000000+00:00,GS2A_20170524T152641_010032_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2017-05-24,"[63, 64)",S2A
2017,4,14,S2MSI2A,4.947770000000001,ESA,17LQL,S2A_OPER_MSI_L2A_DS_S2RP_20231008T160355_S20170414T153235_N05.00,9460,2023-10-08T16:03:55.000000+00:00,GS2A_20170414T152641_009460_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2017-04-14,"[4, 5)",S2A
2017,6,13,S2MSI1C,21.0595419391442,ESA,17LRL,S2A_OPER_MSI_L1C_DS_S2RP_20230908T170104_S20170613T153453_N05.00,10318,2023-09-08T17:01:04.000000+00:00,GS2A_20170613T152641_010318_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2017-06-13,"[21, 22)",S2A
2017,6,13,S2MSI1C,49.7565767864075,ESA,17MRM,S2A_OPER_MSI_L1C_DS_S2RP_20230908T170104_S20170613T153453_N05.00,10318,2023-09-08T17:01:04.000000+00:00,GS2A_20170613T152641_010318_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2017-06-13,"[49, 50)",S2A
2017,6,13,S2MSI1C,17.3897697751501,ESA,18LTQ,S2A_OPER_MSI_L1C_DS_S2RP_20230908T170104_S20170613T153453_N05.00,10318,2023-09-08T17:01:04.000000+00:00,GS2A_20170613T152641_010318_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2017-06-13,"[17, 18)",S2A
2017,6,13,S2MSI1C,0.0395962928627244,ESA,17LQL,S2A_OPER_MSI_L1C_DS_S2RP_20230908T170104_S20170613T153453_N05.00,10318,2023-09-08T17:01:04.000000+00:00,GS2A_20170613T152641_010318_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2017-06-13,"[0, 1)",S2A
2017,6,13,S2MSI1C,1.61489470450069,ESA,18LTP,S2A_OPER_MSI_L1C_DS_S2RP_20230908T170104_S20170613T153453_N05.00,10318,2023-09-08T17:01:04.000000+00:00,GS2A_20170613T152641_010318_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2017-06-13,"[1, 2)",S2A
2017,6,13,S2MSI1C,2.48819015199021,ESA,17LRK,S2A_OPER_MSI_L1C_DS_S2RP_20230908T170104_S20170613T153453_N05.00,10318,2023-09-08T17:01:04.000000+00:00,GS2A_20170613T152641_010318_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2017-06-13,"[2, 3)",S2A
2017,5,4,S2MSI1C,12.7617725223208,ESA,18LTQ,S2A_OPER_MSI_L1C_DS_S2RP_20230913T145313_S20170504T153235_N05.00,9746,2023-09-13T14:53:13.000000+00:00,GS2A_20170504T152641_009746_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2017-05-04,"[12, 13)",S2A
2017,5,4,S2MSI1C,34.884141061244,ESA,17MRM,S2A_OPER_MSI_L1C_DS_S2RP_20230913T145313_S20170504T153235_N05.00,9746,2023-09-13T14:53:13.000000+00:00,GS2A_20170504T152641_009746_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2017-05-04,"[34, 35)",S2A
2017,5,4,S2MSI1C,13.0203947564872,ESA,17LRK,S2A_OPER_MSI_L1C_DS_S2RP_20230913T145313_S20170504T153235_N05.00,9746,2023-09-13T14:53:13.000000+00:00,GS2A_20170504T152641_009746_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2017-05-04,"[13, 14)",S2A
2017,5,24,S2MSI2A,36.065471,ESA,17MQM,S2A_OPER_MSI_L2A_DS_S2RP_20230914T031835_S20170524T153238_N05.00,10032,2023-09-14T03:18:35.000000+00:00,GS2A_20170524T152641_010032_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2017-05-24,"[36, 37)",S2A
2017,6,13,S2MSI1C,3.83982590096996,ESA,17MQM,S2A_OPER_MSI_L1C_DS_S2RP_20230908T170104_S20170613T153453_N05.00,10318,2023-09-08T17:01:04.000000+00:00,GS2A_20170613T152641_010318_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2017-06-13,"[3, 4)",S2A
2017,5,4,S2MSI1C,12.907282988444,ESA,17LRL,S2A_OPER_MSI_L1C_DS_S2RP_20230913T145313_S20170504T153235_N05.00,9746,2023-09-13T14:53:13.000000+00:00,GS2A_20170504T152641_009746_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2017-05-04,"[12, 13)",S2A
2017,6,13,S2MSI2A,29.756674,ESA,18LTQ,S2A_OPER_MSI_L2A_DS_S2RP_20230908T200249_S20170613T153453_N05.00,10318,2023-09-08T20:02:49.000000+00:00,GS2A_20170613T152641_010318_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2017-06-13,"[29, 30)",S2A
2017,12,15,S2MSI2A,82.069069,ESA,18LTQ,S2B_OPER_MSI_L2A_DS_S2RP_20230917T082629_S20171215T152714_N05.00,4055,2023-09-17T08:26:29.000000+00:00,GS2B_20171215T152629_004055_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,B,2017-12-15,"[82, 83)",S2B
2017,11,20,S2MSI2A,40.465683,ESA,18LTQ,S2A_OPER_MSI_L2A_DS_S2RP_20230818T185640_S20171120T153431_N05.00,12606,2023-08-18T18:56:40.000000+00:00,GS2A_20171120T152641_012606_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2017-11-20,"[40, 41)",S2A
2017,11,20,S2MSI2A,0.038299,ESA,17MQM,S2A_OPER_MSI_L2A_DS_S2RP_20230818T185640_S20171120T153431_N05.00,12606,2023-08-18T18:56:40.000000+00:00,GS2A_20171120T152641_012606_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2017-11-20,"[0, 1)",S2A
2017,12,15,S2MSI1C,74.3814088208068,ESA,17MRM,S2B_OPER_MSI_L1C_DS_S2RP_20230916T201230_S20171215T152714_N05.00,4055,2023-09-16T20:12:30.000000+00:00,GS2B_20171215T152629_004055_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,B,2017-12-15,"[74, 75)",S2B
2017,12,15,S2MSI1C,56.4356057212816,ESA,17LRL,S2B_OPER_MSI_L1C_DS_S2RP_20230916T201230_S20171215T152714_N05.00,4055,2023-09-16T20:12:30.000000+00:00,GS2B_20171215T152629_004055_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,B,2017-12-15,"[56, 57)",S2B
2017,9,1,S2MSI1C,49.0748077371242,ESA,17LQL,S2A_OPER_MSI_L1C_DS_S2RP_20230824T134418_S20170901T153206_N05.00,11462,2023-08-24T13:44:18.000000+00:00,GS2A_20170901T152641_011462_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2017-09-01,"[49, 50)",S2A
2017,9,1,S2MSI1C,9.06852996506315,ESA,17LRK,S2A_OPER_MSI_L1C_DS_S2RP_20230824T134418_S20170901T153206_N05.00,11462,2023-08-24T13:44:18.000000+00:00,GS2A_20170901T152641_011462_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2017-09-01,"[9, 10)",S2A
2017,9,1,S2MSI1C,2.57619979930955,ESA,17MQM,S2A_OPER_MSI_L1C_DS_S2RP_20230824T134418_S20170901T153206_N05.00,11462,2023-08-24T13:44:18.000000+00:00,GS2A_20170901T152641_011462_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2017-09-01,"[2, 3)",S2A
2017,6,13,S2MSI2A,9.802745,ESA,17MQM,S2A_OPER_MSI_L2A_DS_S2RP_20230908T200249_S20170613T153453_N05.00,10318,2023-09-08T20:02:49.000000+00:00,GS2A_20170613T152641_010318_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2017-06-13,"[9, 10)",S2A
2017,6,13,S2MSI2A,29.673624,ESA,17LRL,S2A_OPER_MSI_L2A_DS_S2RP_20230908T200249_S20170613T153453_N05.00,10318,2023-09-08T20:02:49.000000+00:00,GS2A_20170613T152641_010318_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2017-06-13,"[29, 30)",S2A
2017,6,13,S2MSI2A,3.934138,ESA,17LRK,S2A_OPER_MSI_L2A_DS_S2RP_20230908T200249_S20170613T153453_N05.00,10318,2023-09-08T20:02:49.000000+00:00,GS2A_20170613T152641_010318_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2017-06-13,"[3, 4)",S2A
2017,5,4,S2MSI2A,42.696762,ESA,17MRM,S2A_OPER_MSI_L2A_DS_S2RP_20230914T000433_S20170504T153235_N05.00,9746,2023-09-14T00:04:33.000000+00:00,GS2A_20170504T152641_009746_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2017-05-04,"[42, 43)",S2A
2017,5,4,S2MSI2A,25.60617,ESA,17MQM,S2A_OPER_MSI_L2A_DS_S2RP_20230914T000433_S20170504T153235_N05.00,9746,2023-09-14T00:04:33.000000+00:00,GS2A_20170504T152641_009746_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2017-05-04,"[25, 26)",S2A
2017,4,14,S2MSI2A,18.339694,ESA,18LTQ,S2A_OPER_MSI_L2A_DS_S2RP_20231008T160355_S20170414T153235_N05.00,9460,2023-10-08T16:03:55.000000+00:00,GS2A_20170414T152641_009460_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2017-04-14,"[18, 19)",S2A
2017,9,16,S2MSI2A,97.238171,ESA,17MRM,S2B_OPER_MSI_L2A_DS_S2RP_20230805T094238_S20170916T153446_N05.00,2768,2023-08-05T09:42:38.000000+00:00,GS2B_20170916T152629_002768_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,B,2017-09-16,"[97, 98)",S2B
2017,12,15,S2MSI2A,93.896049,ESA,17MQM,S2B_OPER_MSI_L2A_DS_S2RP_20230917T082629_S20171215T152714_N05.00,4055,2023-09-17T08:26:29.000000+00:00,GS2B_20171215T152629_004055_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,B,2017-12-15,"[93, 94)",S2B
2017,12,15,S2MSI2A,82.849663,ESA,17LQL,S2B_OPER_MSI_L2A_DS_S2RP_20230917T082629_S20171215T152714_N05.00,4055,2023-09-17T08:26:29.000000+00:00,GS2B_20171215T152629_004055_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,B,2017-12-15,"[82, 83)",S2B
2017,12,15,S2MSI2A,90.657783,ESA,17MRM,S2B_OPER_MSI_L2A_DS_S2RP_20230917T082629_S20171215T152714_N05.00,4055,2023-09-17T08:26:29.000000+00:00,GS2B_20171215T152629_004055_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,B,2017-12-15,"[90, 91)",S2B
2017,11,20,S2MSI2A,7.016838,ESA,17LRL,S2A_OPER_MSI_L2A_DS_S2RP_20230818T185640_S20171120T153431_N05.00,12606,2023-08-18T18:56:40.000000+00:00,GS2A_20171120T152641_012606_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2017-11-20,"[7, 8)",S2A
2017,5,4,S2MSI1C,7.13708341816657,ESA,18LTP,S2A_OPER_MSI_L1C_DS_S2RP_20230913T145313_S20170504T153235_N05.00,9746,2023-09-13T14:53:13.000000+00:00,GS2A_20170504T152641_009746_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2017-05-04,"[7, 8)",S2A
2017,6,13,S2MSI2A,67.177349,ESA,17MRM,S2A_OPER_MSI_L2A_DS_S2RP_20230908T200249_S20170613T153453_N05.00,10318,2023-09-08T20:02:49.000000+00:00,GS2A_20170613T152641_010318_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2017-06-13,"[67, 68)",S2A
2017,6,13,S2MSI2A,2.896044,ESA,18LTP,S2A_OPER_MSI_L2A_DS_S2RP_20230908T200249_S20170613T153453_N05.00,10318,2023-09-08T20:02:49.000000+00:00,GS2A_20170613T152641_010318_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2017-06-13,"[2, 3)",S2A
